,app_country,schengen_state,year,app,total_issued,mev_issued,ltv,rejected,code_schengen,code_app,visa_free,asyl_app,rejection_rate
252,Algeria,Greece,2014,1099.0,718.0,172.0,0.0,381.0,GR,DZ,False,120.0,34.66787989080983
253,Algeria,Greece,2015,1063.0,734.0,208.0,2.0,326.0,GR,DZ,False,100.0,30.66792097836312
254,Algeria,Greece,2016,1692.0,734.0,151.0,0.0,958.0,GR,DZ,False,870.0,56.6193853427896
255,Algeria,Greece,2017,2609.0,809.0,149.0,0.0,1800.0,GR,DZ,False,755.0,68.9919509390571
256,Algeria,Greece,2018,2692.0,1018.0,161.0,0.0,1674.0,GR,DZ,False,835.0,62.184249628528974
257,Algeria,Greece,2019,2407.0,843.0,151.0,0.0,1543.0,GR,DZ,False,470.0,64.1046946406315
258,Algeria,Greece,2020,334.0,134.0,16.0,0.0,132.0,GR,DZ,False,200.0,39.52095808383233
259,Algeria,Greece,2021,59.0,33.0,22.0,0.0,17.0,GR,DZ,False,65.0,28.8135593220339
260,Algeria,Hungary,2012,535.0,300.0,77.0,0.0,235.0,HU,DZ,False,,43.925233644859816
261,Algeria,Hungary,2013,602.0,303.0,107.0,0.0,299.0,HU,DZ,False,1105.0,49.667774086378735
262,Algeria,Hungary,2014,515.0,325.0,116.0,0.0,190.0,HU,DZ,False,25.0,36.89320388349515
263,Algeria,Hungary,2015,472.0,330.0,124.0,0.0,142.0,HU,DZ,False,530.0,30.08474576271186
264,Algeria,Hungary,2016,930.0,489.0,147.0,4.0,437.0,HU,DZ,False,605.0,46.98924731182796
265,Algeria,Hungary,2017,3102.0,1111.0,242.0,2.0,1989.0,HU,DZ,False,25.0,64.11992263056094
266,Algeria,Hungary,2018,2713.0,971.0,223.0,0.0,1742.0,HU,DZ,False,0.0,64.20936232952451
267,Algeria,Hungary,2019,2099.0,743.0,209.0,3.0,1208.0,HU,DZ,False,0.0,57.55121486422106
268,Algeria,Hungary,2020,237.0,83.0,24.0,0.0,141.0,HU,DZ,False,0.0,59.49367088607595
269,Algeria,Hungary,2021,159.0,124.0,32.0,0.0,33.0,HU,DZ,False,0.0,20.754716981132077
270,Algeria,Italy,2012,10139.0,8126.0,4965.0,0.0,2013.0,IT,DZ,False,95.0,19.8540289969425
271,Algeria,Italy,2013,19778.0,13161.0,9428.0,408.0,6209.0,IT,DZ,False,135.0,31.393467489129335
272,Algeria,Italy,2014,24313.0,15606.0,10361.0,430.0,8277.0,IT,DZ,False,105.0,34.043515814584794
273,Algeria,Italy,2015,23835.0,16160.0,12647.0,363.0,7312.0,IT,DZ,False,165.0,30.677574994755613
274,Algeria,Italy,2016,28376.0,16378.0,11059.0,384.0,11614.0,IT,DZ,False,90.0,40.9289540456724
275,Algeria,Italy,2017,30010.0,17571.0,11758.0,339.0,12100.0,IT,DZ,False,145.0,40.31989336887704
276,Algeria,Italy,2018,23464.0,13958.0,8600.0,321.0,9185.0,IT,DZ,False,175.0,39.14507330378452
277,Algeria,Italy,2019,21130.0,12915.0,8172.0,237.0,7978.0,IT,DZ,False,155.0,37.756743965925224
278,Algeria,Italy,2020,4318.0,2288.0,1516.0,7.0,2023.0,IT,DZ,False,110.0,46.8503937007874
279,Algeria,Italy,2021,3593.0,2898.0,2751.0,15.0,680.0,IT,DZ,False,175.0,18.92568883940996
280,Algeria,Malta,2014,6649.0,3021.0,478.0,79.0,3098.0,MT,DZ,False,0.0,46.593472702662055
281,Algeria,Malta,2015,10455.0,3552.0,410.0,8.0,6786.0,MT,DZ,False,10.0,64.90674318507891
282,Algeria,Malta,2016,3122.0,505.0,167.0,0.0,2559.0,MT,DZ,False,5.0,81.96668802049967
283,Algeria,Malta,2017,5029.0,405.0,144.0,1.0,4615.0,MT,DZ,False,5.0,91.76774706701133
284,Algeria,Malta,2018,3717.0,433.0,148.0,3.0,3226.0,MT,DZ,False,0.0,86.79042238364272
285,Algeria,Malta,2019,2710.0,361.0,138.0,0.0,2345.0,MT,DZ,False,25.0,86.53136531365314
286,Algeria,Malta,2020,353.0,50.0,13.0,0.0,301.0,MT,DZ,False,10.0,85.26912181303116
287,Algeria,Malta,2021,1.0,0.0,0.0,0.0,0.0,MT,DZ,False,0.0,0.0
288,Algeria,Netherlands,2012,1408.0,1147.0,527.0,0.0,251.0,NL,DZ,False,30.0,17.826704545454543
289,Algeria,Netherlands,2013,1203.0,1047.0,560.0,4.0,151.0,NL,DZ,False,30.0,12.55195344970906
290,Algeria,Netherlands,2014,1318.0,1183.0,892.0,2.0,126.0,NL,DZ,False,15.0,9.559939301972687
291,Algeria,Netherlands,2015,1671.0,1459.0,1359.0,5.0,176.0,NL,DZ,False,45.0,10.532615200478755
292,Algeria,Netherlands,2016,1772.0,1356.0,1350.0,8.0,338.0,NL,DZ,False,980.0,19.0744920993228
293,Algeria,Netherlands,2017,5668.0,2297.0,2295.0,6.0,3236.0,NL,DZ,False,890.0,57.0924488355681
294,Algeria,Netherlands,2018,5861.0,2714.0,2166.0,28.0,3485.0,NL,DZ,False,1270.0,59.460842859580275
295,Algeria,Netherlands,2019,5754.0,2425.0,1391.0,10.0,3184.0,NL,DZ,False,1210.0,55.335418839068474
296,Algeria,Netherlands,2020,1440.0,591.0,252.0,6.0,805.0,NL,DZ,False,995.0,55.90277777777778
297,Algeria,Netherlands,2021,310.0,232.0,187.0,0.0,59.0,NL,DZ,False,1105.0,19.032258064516128
298,Algeria,Norway,2012,343.0,248.0,136.00000000000003,0.0,95.0,NO,DZ,False,110.0,27.696793002915456
299,Algeria,Norway,2013,807.0,620.0,317.0,0.0,187.0,NO,DZ,False,105.0,23.172242874845107
300,Algeria,Norway,2014,806.0,636.0,364.0,0.0,170.0,NO,DZ,False,90.0,21.09181141439206
301,Algeria,Norway,2015,469.00000000000006,418.0,227.0,1.0,50.0,NO,DZ,False,100.0,10.66098081023454
302,Algeria,Norway,2016,375.0,309.0,114.0,1.0,65.0,NO,DZ,False,40.0,17.333333333333336
303,Algeria,Norway,2017,745.0,400.0,157.0,0.0,345.0,NO,DZ,False,15.0,46.308724832214764
304,Algeria,Norway,2018,379.0,188.0,76.0,1.0,190.0,NO,DZ,False,10.0,50.131926121372025
305,Algeria,Norway,2019,395.0,211.0,101.0,3.0,181.0,NO,DZ,False,15.0,45.822784810126585
306,Algeria,Norway,2020,0.0,0.0,0.0,6.0,0.0,NO,DZ,False,5.0,
307,Algeria,Norway,2021,1.0,1.0,1.0,0.0,0.0,NO,DZ,False,5.0,0.0
308,Algeria,Poland,2012,1237.0,939.0,363.0,0.0,298.0,PL,DZ,False,0.0,24.090541632983022
309,Algeria,Poland,2013,1541.0,1198.0,477.0,2.0,341.0,PL,DZ,False,5.0,22.128487994808566
310,Algeria,Poland,2014,1613.0,1189.0,508.0,2.0,422.0,PL,DZ,False,5.0,26.16243025418475
311,Algeria,Poland,2015,1820.0,1373.0,572.0,0.0,447.0,PL,DZ,False,0.0,24.56043956043956
312,Algeria,Poland,2016,2048.0,1414.0,412.0,1.0,633.0,PL,DZ,False,10.0,30.908203125
313,Algeria,Poland,2017,2401.0,1386.0,564.0,2.0,1013.0,PL,DZ,False,10.0,42.19075385256143
314,Algeria,Poland,2018,2611.0,1520.0,508.0,4.0,1087.0,PL,DZ,False,10.0,41.631558789735735
315,Algeria,Poland,2019,2823.0,1700.0,649.0,2.0,1123.0,PL,DZ,False,10.0,39.78037548707049
316,Algeria,Poland,2020,547.0,314.0,182.0,0.0,231.0,PL,DZ,False,5.0,42.230347349177336
317,Algeria,Poland,2021,165.0,124.0,64.0,0.0,22.0,PL,DZ,False,5.0,13.333333333333334
318,Algeria,Portugal,2012,1023.0,842.0,461.0,0.0,181.0,PT,DZ,False,0.0,17.6930596285435
319,Algeria,Portugal,2013,1578.0,1311.0,629.0,115.0,152.0,PT,DZ,False,0.0,9.632446134347274
320,Algeria,Portugal,2014,2438.0,2033.0,780.0,137.0,268.0,PT,DZ,False,0.0,10.992616899097621
321,Algeria,Portugal,2015,2963.0,2187.0,625.0,263.0,513.0,PT,DZ,False,5.0,17.31353358083024
322,Algeria,Portugal,2016,3152.0,2209.0,420.0,234.0,709.0,PT,DZ,False,10.0,22.493654822335024
323,Algeria,Portugal,2017,2639.0,1828.0,384.0,105.0,706.0,PT,DZ,False,20.0,26.752557787040548
324,Algeria,Portugal,2018,2513.0,1555.0,448.0,184.0,774.0,PT,DZ,False,5.0,30.79984082769598
325,Algeria,Portugal,2019,2960.0,1341.0,440.0,96.0,1523.0,PT,DZ,False,15.0,51.4527027027027
326,Algeria,Portugal,2020,834.0,282.0,107.0,0.0,552.0,PT,DZ,False,5.0,66.18705035971223
327,Algeria,Portugal,2021,128.0,87.0,72.0,0.0,41.0,PT,DZ,False,15.0,32.03125
328,Algeria,Spain,2012,96213.0,57561.0,16335.0,0.0,34939.0,ES,DZ,False,195.0,36.31421949216842
329,Algeria,Spain,2013,100865.0,65235.0,20651.0,193.0,32305.0,ES,DZ,False,340.0,32.02795816189957
330,Algeria,Spain,2014,109776.0,73992.0,20307.0,129.0,32246.0,ES,DZ,False,300.0,29.374362337851622
331,Algeria,Spain,2015,119805.0,79225.0,25309.0,121.0,35189.0,ES,DZ,False,650.0,29.371895997662868
332,Algeria,Spain,2016,109093.0,75634.0,30964.0,83.0,32139.0,ES,DZ,False,725.0,29.460185346447528
333,Algeria,Spain,2017,101123.0,67900.0,26262.0,110.0,29944.0,ES,DZ,False,1115.0,29.61146326750591
334,Algeria,Spain,2018,103806.0,68069.0,30123.0,370.0,30570.0,ES,DZ,False,1215.0,29.449164788162534
335,Algeria,Spain,2019,126609.0,80937.0,36529.0,1152.0,39227.0,ES,DZ,False,1275.0,30.982789533129555
336,Algeria,Spain,2020,29846.0,17185.0,10461.0,276.0,9483.0,ES,DZ,False,650.0,31.773101923205786
337,Algeria,Spain,2021,41969.0,34139.0,29893.0,329.0,4912.0,ES,DZ,False,700.0,11.703876670876124
338,Algeria,Sweden,2012,26.0,0.0,0.0,0.0,0.0,SE,DZ,False,345.0,0.0
339,Algeria,Sweden,2013,7.0,0.0,0.0,0.0,0.0,SE,DZ,False,265.0,0.0
340,Algeria,Sweden,2015,1.0,0.0,0.0,0.0,0.0,SE,DZ,False,340.0,0.0
341,Algeria,Sweden,2017,15.0,3.0,3.0,0.0,0.0,SE,DZ,False,130.0,0.0
342,Algeria,Sweden,2018,5.0,0.0,0.0,0.0,0.0,SE,DZ,False,100.0,0.0
343,Algeria,Switzerland,2012,3230.0,2806.0,1126.0,0.0,424.0,CH,DZ,False,680.0,13.126934984520124
344,Algeria,Switzerland,2013,3670.0,3052.0,1266.0,224.0,394.0,CH,DZ,False,715.0,10.735694822888284
345,Algeria,Switzerland,2014,3281.0,2787.0,1040.0,59.0,435.0,CH,DZ,False,335.0,13.258153002133497
346,Algeria,Switzerland,2015,3209.0,2709.0,1092.0,7.0,493.0,CH,DZ,False,285.0,15.363041445933312
347,Algeria,Switzerland,2016,3114.0,2272.0,880.0,0.0,842.0,CH,DZ,False,520.0,27.039177906229927
348,Algeria,Switzerland,2017,3362.0,2258.0,866.0,0.0,1104.0,CH,DZ,False,515.0,32.83759666864962
349,Algeria,Switzerland,2018,3923.0,2501.0,908.0,15.0,1407.0,CH,DZ,False,710.0,35.86540912566913
350,Algeria,Switzerland,2019,4169.0,2328.0,925.0,26.0,1815.0,CH,DZ,False,780.0,43.53562005277045
351,Algeria,Switzerland,2020,669.0,418.0,209.0,11.0,240.0,CH,DZ,False,935.0,35.874439461883405
352,Algeria,Switzerland,2021,895.0,641.0,491.0,5.0,249.0,CH,DZ,False,960.0,27.821229050279328
353,Andorra,France,2012,10.0,10.0,8.0,0.0,0.0,FR,AD,True,0.0,0.0
354,Andorra,France,2013,9.0,9.0,8.0,0.0,0.0,FR,AD,True,0.0,0.0
355,Andorra,France,2014,12.0,11.0,7.0,1.0,0.0,FR,AD,True,0.0,0.0
356,Andorra,Spain,2012,190.0,186.0,55.0,0.0,1.0,ES,AD,True,0.0,0.5263157894736842
357,Andorra,Spain,2013,167.0,163.0,64.0,1.0,0.0,ES,AD,True,0.0,0.0
358,Andorra,Spain,2014,176.0,171.0,91.0,0.0,0.0,ES,AD,True,0.0,0.0
359,Andorra,Spain,2015,202.0,202.0,140.0,1.0,0.0,ES,AD,True,0.0,0.0
360,Andorra,Spain,2016,224.0,222.0,178.0,0.0,0.0,ES,AD,True,0.0,0.0
361,Andorra,Spain,2017,221.0,223.0,185.0,1.0,0.0,ES,AD,True,0.0,0.0
362,Andorra,Spain,2018,138.0,136.0,111.0,0.0,0.0,ES,AD,True,0.0,0.0
363,Andorra,Spain,2019,90.0,88.0,35.0,0.0,0.0,ES,AD,True,0.0,0.0
364,Andorra,Spain,2020,83.0,81.0,41.0,0.0,0.0,ES,AD,True,0.0,0.0
365,Andorra,Spain,2021,120.0,113.0,78.0,0.0,2.0,ES,AD,True,0.0,1.6666666666666667
366,Angola,Belgium,2012,1769.0,840.0,143.0,0.0,738.0,BE,AO,False,175.0,41.71848501978519
367,Angola,Belgium,2013,2092.0,1176.0,281.0,0.0,955.0,BE,AO,False,110.0,45.650095602294456
368,Angola,Belgium,2014,1830.0,1008.0,278.0,0.0,693.0,BE,AO,False,80.0,37.868852459016395
369,Angola,Belgium,2015,1597.0,893.0,294.0,2.0,641.0,BE,AO,False,55.0,40.13775829680652
370,Angola,Belgium,2016,2028.0,1063.0,331.0,0.0,806.0,BE,AO,False,75.0,39.743589743589745
371,Angola,Belgium,2017,2460.0,967.0,346.0,1.0,1521.0,BE,AO,False,120.0,61.829268292682926
372,Angola,Belgium,2018,1909.0,1045.0,554.0,1.0,788.0,BE,AO,False,90.0,41.27815610267155
373,Angola,Belgium,2019,1443.0,884.0,378.0,0.0,450.0,BE,AO,False,200.0,31.185031185031185
374,Angola,Belgium,2020,276.0,99.0,54.0,0.0,140.0,BE,AO,False,85.0,50.72463768115942
375,Angola,Belgium,2021,356.0,122.0,73.0,0.0,109.0,BE,AO,False,35.0,30.61797752808989
376,Angola,France,2012,3199.0,2552.0,54.0,0.0,647.0,FR,AO,False,880.0,20.225070334479526
377,Angola,France,2013,4378.0,3277.0,45.0,0.0,1101.0,FR,AO,False,745.0,25.14846962083143
378,Angola,France,2014,2747.0,2245.0,95.0,0.0,502.0,FR,AO,False,710.0,18.27448125227521
379,Angola,France,2015,2383.0,1576.0,108.0,0.0,841.0,FR,AO,False,475.0,35.29164918170373
380,Angola,France,2016,1871.0,1166.0,108.0,0.0,663.0,FR,AO,False,685.0,35.43559593800107
381,Angola,France,2017,1908.0,1272.0,79.0,0.0,634.0,FR,AO,False,880.0,33.22851153039832
382,Angola,France,2018,2017.0,1225.0,158.0,0.0,753.0,FR,AO,False,1365.0,37.332672285572635
383,Angola,France,2019,2420.0,1497.0,183.0,0.0,863.0,FR,AO,False,1835.0,35.66115702479339
384,Angola,France,2020,494.0,222.0,50.0,1.0,239.0,FR,AO,False,1265.0,48.38056680161944
385,Angola,France,2021,691.0,355.0,93.0,0.0,289.0,FR,AO,False,400.0,41.823444283646886
386,Angola,Germany,2012,2507.0,1792.0,56.0,0.0,715.0,DE,AO,False,85.0,28.520143597925806
387,Angola,Germany,2013,3738.0,2352.0,205.0,2.0,1384.0,DE,AO,False,95.0,37.025147137506686
388,Angola,Germany,2014,2706.0,1916.0,98.0,0.0,790.0,DE,AO,False,100.0,29.194382852919436
389,Angola,Germany,2015,2027.0,1298.0,40.0,0.0,729.0,DE,AO,False,50.0,35.96447952639368
390,Angola,Germany,2016,1478.0,953.0,249.0,2.0,523.0,DE,AO,False,170.0,35.385656292286875
391,Angola,Germany,2017,1850.0,1090.0,238.0,2.0,758.0,DE,AO,False,240.0,40.97297297297297
392,Angola,Germany,2018,2113.0,1275.0,346.0,1.0,837.0,DE,AO,False,265.0,39.6119261713204
393,Angola,Germany,2019,1797.0,1022.0,287.0,0.0,775.0,DE,AO,False,365.0,43.1274346132443
394,Angola,Germany,2020,421.0,175.0,85.0,0.0,246.0,DE,AO,False,205.0,58.432304038004744
395,Angola,Germany,2021,354.0,328.0,157.0,0.0,19.0,DE,AO,False,60.0,5.367231638418079
396,Angola,Hungary,2018,73.0,37.0,9.0,0.0,36.0,HU,AO,False,0.0,49.31506849315068
397,Angola,Hungary,2019,303.0,117.0,66.0,0.0,175.0,HU,AO,False,0.0,57.755775577557756
398,Angola,Hungary,2020,64.0,13.0,12.0,0.0,46.0,HU,AO,False,0.0,71.875
399,Angola,Hungary,2021,21.0,21.0,8.0,0.0,0.0,HU,AO,False,0.0,0.0
400,Angola,Italy,2012,2379.0,1995.0,1318.0,0.0,384.0,IT,AO,False,0.0,16.14123581336696
401,Angola,Italy,2013,3427.0,635.0,478.0,2647.0,145.0,IT,AO,False,0.0,4.231105923548293
402,Angola,Italy,2014,3199.0,1633.0,1267.0,1317.0,249.0,IT,AO,False,5.0,7.7836824007502345
403,Angola,Italy,2015,1962.0,1806.0,633.0,6.0,150.0,IT,AO,False,0.0,7.64525993883792
404,Angola,Italy,2016,1393.0,1305.0,359.0,0.0,88.0,IT,AO,False,5.0,6.317300789662599
405,Angola,Italy,2017,1643.0,1400.0,294.0,0.0,243.0,IT,AO,False,15.0,14.790018259281801
406,Angola,Italy,2018,1173.0,1036.0,238.0,0.0,137.0,IT,AO,False,5.0,11.679454390451834
407,Angola,Italy,2019,1102.0,858.0,152.0,2.0,242.0,IT,AO,False,5.0,21.960072595281307
408,Angola,Italy,2020,182.0,157.0,47.0,0.0,25.0,IT,AO,False,5.0,13.736263736263737
409,Angola,Italy,2021,169.0,162.0,86.0,0.0,7.0,IT,AO,False,5.0,4.142011834319527
410,Angola,Netherlands,2012,374.0,249.0,249.0,0.0,124.0,NL,AO,False,15.0,33.155080213903744
411,Angola,Netherlands,2013,631.0,377.0,369.0,2.0,252.0,NL,AO,False,20.0,39.936608557844686
412,Angola,Netherlands,2014,585.0,392.0,382.0,1.0,188.0,NL,AO,False,5.0,32.136752136752136
413,Angola,Netherlands,2015,418.0,298.0,288.0,0.0,108.0,NL,AO,False,15.0,25.837320574162682
414,Angola,Netherlands,2016,548.0,295.0,291.0,0.0,224.0,NL,AO,False,15.0,40.87591240875913
415,Angola,Netherlands,2017,511.0,305.0,255.0,0.0,198.0,NL,AO,False,25.0,38.74755381604697
416,Angola,Netherlands,2018,557.0,329.0,312.0,1.0,215.0,NL,AO,False,30.0,38.59964093357271
417,Angola,Netherlands,2019,487.0,276.0,224.0,0.0,196.0,NL,AO,False,55.0,40.24640657084189
418,Angola,Netherlands,2020,110.0,44.0,28.0,0.0,65.0,NL,AO,False,10.0,59.09090909090909
419,Angola,Netherlands,2021,252.0,112.0,49.0,0.0,132.0,NL,AO,False,5.0,52.38095238095239
420,Angola,Norway,2012,364.0,331.0,108.00000000000001,0.0,33.0,NO,AO,False,20.0,9.065934065934066
421,Angola,Norway,2013,1010.0,712.0,300.0,0.0,298.0,NO,AO,False,10.0,29.504950495049503
422,Angola,Norway,2014,878.0,735.0,217.0,0.0,143.0,NO,AO,False,5.0,16.287015945330296
423,Angola,Norway,2015,609.0,400.0,91.0,0.0,209.0,NO,AO,False,5.0,34.31855500821018
424,Angola,Norway,2016,470.0,354.0,66.0,4.0,112.0,NO,AO,False,5.0,23.829787234042556
425,Angola,Norway,2017,439.0,338.0,86.0,0.0,101.0,NO,AO,False,10.0,23.006833712984054
426,Angola,Norway,2018,190.0,127.0,29.0,1.0,62.0,NO,AO,False,25.0,32.631578947368425
427,Angola,Norway,2019,57.0,39.0,7.0,0.0,18.0,NO,AO,False,20.0,31.57894736842105
428,Angola,Poland,2012,425.0,290.0,180.0,0.0,135.0,PL,AO,False,5.0,31.76470588235294
429,Angola,Poland,2013,822.0,563.0,406.0,0.0,259.0,PL,AO,False,0.0,31.508515815085158
430,Angola,Poland,2014,748.0,509.0,326.0,0.0,239.0,PL,AO,False,0.0,31.951871657754012
431,Angola,Poland,2015,525.0,378.0,264.0,0.0,147.0,PL,AO,False,0.0,28.000000000000004
432,Angola,Poland,2016,1313.0,667.0,154.0,5.0,641.0,PL,AO,False,0.0,48.819497334348824
433,Angola,Poland,2017,1110.0,484.0,127.0,4.0,622.0,PL,AO,False,0.0,56.03603603603604
434,Angola,Poland,2018,963.0,404.0,89.0,1.0,558.0,PL,AO,False,5.0,57.943925233644855
435,Angola,Poland,2019,769.0,255.0,97.0,5.0,514.0,PL,AO,False,5.0,66.84005201560468
436,Angola,Poland,2020,151.0,36.0,16.0,0.0,115.0,PL,AO,False,0.0,76.15894039735099
437,Angola,Poland,2021,110.0,65.0,10.0,0.0,45.0,PL,AO,False,0.0,40.909090909090914
438,Angola,Portugal,2012,42748.0,40833.0,25619.0,0.0,1915.0,PT,AO,False,5.0,4.479741742303734
439,Angola,Portugal,2013,43165.0,39992.0,27701.0,115.0,3058.0,PT,AO,False,0.0,7.084443414803661
440,Angola,Portugal,2014,61240.0,51793.0,38552.0,44.0,9403.0,PT,AO,False,15.0,15.354343566296539
441,Angola,Portugal,2015,62554.0,53817.0,39570.0,30.0,8707.0,PT,AO,False,20.0,13.91917383380759
442,Angola,Portugal,2016,70431.0,60004.0,38481.0,97.0,10330.0,PT,AO,False,30.0,14.666837046187048
443,Angola,Portugal,2017,97509.0,80776.0,49357.0,84.0,16649.0,PT,AO,False,120.0,17.074321344696386
444,Angola,Portugal,2018,94826.0,76629.0,43177.0,21.0,18176.0,PT,AO,False,225.0,19.16773880581275
445,Angola,Portugal,2019,98908.0,73596.0,41015.0,29.0,25283.0,PT,AO,False,305.0,25.562138552998746
446,Angola,Portugal,2020,19713.0,12113.0,5993.0,1.0,7603.0,PT,AO,False,115.0,38.56845736316137
447,Angola,Portugal,2021,6551.0,5546.0,4719.0,12.0,999.0,PT,AO,False,45.0,15.2495802167608
448,Angola,Spain,2012,5718.0,3972.0,129.0,0.0,1369.0,ES,AO,False,15.0,23.941937740468695
449,Angola,Spain,2013,4835.0,1773.0,233.0,677.0,1464.0,ES,AO,False,5.0,30.279214064115823
450,Angola,Spain,2014,4153.0,3127.0,116.0,129.0,642.0,ES,AO,False,0.0,15.458704550927042
451,Angola,Spain,2015,4295.0,2916.0,108.0,40.0,1385.0,ES,AO,False,10.0,32.246798603026775
452,Angola,Spain,2016,2464.0,1594.0,85.0,21.0,799.0,ES,AO,False,15.0,32.42694805194805
453,Angola,Spain,2017,2253.0,1377.0,65.0,0.0,843.0,ES,AO,False,25.0,37.416777629826896
454,Angola,Spain,2018,3720.0,2071.0,209.0,0.0,1565.0,ES,AO,False,25.0,42.06989247311828
455,Angola,Spain,2019,4094.0,2115.0,152.0,8.0,1833.0,ES,AO,False,40.0,44.77283829995115
456,Angola,Spain,2020,794.0,434.0,35.0,5.0,323.0,ES,AO,False,25.0,40.68010075566751
457,Angola,Spain,2021,1072.0,668.0,53.0,3.0,310.0,ES,AO,False,20.0,28.91791044776119
458,Argentina,Austria,2012,17.0,17.0,17.0,0.0,0.0,AT,AR,True,,0.0
459,Argentina,Austria,2013,24.0,24.0,24.0,0.0,0.0,AT,AR,True,,0.0
460,Argentina,Austria,2014,23.0,23.0,23.0,0.0,0.0,AT,AR,True,0.0,0.0
461,Argentina,Austria,2015,14.0,14.0,14.0,0.0,0.0,AT,AR,True,0.0,0.0
462,Argentina,Austria,2016,9.0,9.0,8.0,0.0,0.0,AT,AR,True,0.0,0.0
463,Argentina,Austria,2017,17.0,17.0,17.0,0.0,0.0,AT,AR,True,0.0,0.0
464,Argentina,Austria,2018,16.0,16.0,16.0,0.0,0.0,AT,AR,True,0.0,0.0
465,Argentina,Austria,2019,32.0,32.0,21.0,0.0,0.0,AT,AR,True,0.0,0.0
466,Argentina,Austria,2020,4.0,4.0,3.0,0.0,0.0,AT,AR,True,0.0,0.0
467,Argentina,Austria,2021,9.0,8.0,8.0,0.0,1.0,AT,AR,True,0.0,11.11111111111111
468,Argentina,Belgium,2012,25.0,22.0,15.0,0.0,1.0,BE,AR,True,10.0,4.0
469,Argentina,Belgium,2013,34.0,28.0,20.0,0.0,0.0,BE,AR,True,0.0,0.0
470,Argentina,Belgium,2014,31.0,27.0,20.0,0.0,0.0,BE,AR,True,0.0,0.0
471,Argentina,Belgium,2015,38.0,31.0,30.0,0.0,2.0,BE,AR,True,0.0,5.263157894736842
472,Argentina,Belgium,2016,21.0,18.0,18.0,0.0,1.0,BE,AR,True,0.0,4.761904761904762
473,Argentina,Belgium,2017,19.0,18.0,18.0,0.0,0.0,BE,AR,True,0.0,0.0
474,Argentina,Belgium,2018,12.0,10.0,6.0,0.0,0.0,BE,AR,True,0.0,0.0
475,Argentina,Belgium,2019,10.0,9.0,4.0,0.0,0.0,BE,AR,True,5.0,0.0
476,Argentina,Belgium,2020,8.0,3.0,1.0,0.0,1.0,BE,AR,True,0.0,12.5
477,Argentina,Belgium,2021,2.0,1.0,1.0,0.0,0.0,BE,AR,True,0.0,0.0
478,Argentina,Czech Republic,2012,16.0,16.0,9.0,0.0,0.0,CZ,AR,True,0.0,0.0
479,Argentina,Czech Republic,2013,14.0,12.0,5.0,0.0,2.0,CZ,AR,True,0.0,14.285714285714285
480,Argentina,Czech Republic,2014,13.0,12.0,4.0,0.0,1.0,CZ,AR,True,0.0,7.6923076923076925
481,Argentina,Czech Republic,2015,14.0,14.0,6.0,0.0,0.0,CZ,AR,True,0.0,0.0
482,Argentina,Czech Republic,2016,11.0,11.0,7.0,0.0,0.0,CZ,AR,True,0.0,0.0
483,Argentina,Czech Republic,2017,11.0,11.0,9.0,0.0,0.0,CZ,AR,True,0.0,0.0
484,Argentina,Czech Republic,2018,2.0,2.0,2.0,0.0,0.0,CZ,AR,True,0.0,0.0
485,Argentina,Czech Republic,2019,13.0,13.0,4.0,0.0,0.0,CZ,AR,True,0.0,0.0
486,Argentina,Czech Republic,2021,1.0,1.0,0.0,0.0,0.0,CZ,AR,True,0.0,0.0
487,Argentina,Finland,2012,9.0,9.0,3.0,0.0,0.0,FI,AR,True,0.0,0.0
488,Argentina,Finland,2013,8.0,7.0,6.0,0.0,1.0,FI,AR,True,0.0,12.5
489,Argentina,Finland,2014,8.0,7.0,2.0,0.0,1.0,FI,AR,True,0.0,12.5
490,Argentina,Finland,2015,12.0,12.0,5.0,0.0,0.0,FI,AR,True,0.0,0.0
491,Argentina,Finland,2016,7.0,5.0,3.0,0.0,2.0,FI,AR,True,0.0,28.57142857142857
492,Argentina,Finland,2017,6.0,5.0,3.0,0.0,0.0,FI,AR,True,0.0,0.0
493,Argentina,Finland,2018,16.0,16.0,5.0,0.0,0.0,FI,AR,True,0.0,0.0
494,Argentina,Finland,2019,4.0,4.0,1.0,0.0,0.0,FI,AR,True,0.0,0.0
495,Argentina,Finland,2021,1.0,0.0,0.0,0.0,0.0,FI,AR,True,0.0,0.0
496,Argentina,France,2012,217.0,211.0,20.0,0.0,6.0,FR,AR,True,0.0,2.7649769585253456
497,Argentina,France,2013,266.0,261.0,18.0,1.0,4.0,FR,AR,True,0.0,1.5037593984962405
498,Argentina,France,2014,274.0,268.0,46.0,1.0,5.0,FR,AR,True,5.0,1.824817518248175
499,Argentina,France,2015,387.0,371.0,68.0,0.0,1.0,FR,AR,True,0.0,0.2583979328165375
500,Argentina,France,2016,176.0,173.0,68.0,0.0,0.0,FR,AR,True,0.0,0.0
501,Argentina,France,2017,211.0,201.0,28.0,0.0,1.0,FR,AR,True,0.0,0.47393364928909953
502,Argentina,France,2018,161.0,152.0,47.0,0.0,6.0,FR,AR,True,15.0,3.7267080745341614
503,Argentina,France,2019,117.0,110.0,37.0,0.0,6.0,FR,AR,True,5.0,5.128205128205128
504,Argentina,France,2020,9.0,7.0,3.0,0.0,1.0,FR,AR,True,10.0,11.11111111111111
