app_country,schengen_state,year,app,total_issued,mev_issued,ltv,rejected,code_schengen,code_app,visa_free
Algeria,Spain,2012,96213,57561,16335,0,34939,ES,DZ,f
Algeria,Spain,2013,100865,65235,20651,193,32305,ES,DZ,f
Algeria,Spain,2014,109776,73992,20307,129,32246,ES,DZ,f
Algeria,Spain,2015,119805,79225,25309,121,35189,ES,DZ,f
Algeria,Spain,2016,109093,75634,30964,83,32139,ES,DZ,f
Algeria,Spain,2017,101123,67900,26262,110,29944,ES,DZ,f
Algeria,Spain,2018,103806,68069,30123,370,30570,ES,DZ,f
Algeria,Spain,2019,126609,80937,36529,1152,39227,ES,DZ,f
Algeria,Spain,2020,29846,17185,10461,276,9483,ES,DZ,f
Algeria,Spain,2021,41969,34139,29893,329,4912,ES,DZ,f
Algeria,Sweden,2009,857,443,0,0,414,SE,DZ,f
Algeria,Sweden,2010,532,339,0,0,193,SE,DZ,f
Algeria,Sweden,2011,144,0,0,0,0,SE,DZ,f
Algeria,Sweden,2012,26,0,0,0,0,SE,DZ,f
Algeria,Sweden,2013,7,0,0,0,0,SE,DZ,f
Algeria,Sweden,2015,1,0,0,0,0,SE,DZ,f
Algeria,Sweden,2017,15,3,3,0,0,SE,DZ,f
Algeria,Sweden,2018,5,0,0,0,0,SE,DZ,f
Algeria,Switzerland,2009,4014,3474,0,0,540,CH,DZ,f
Algeria,Switzerland,2010,3527,3357,0,0,170,CH,DZ,f
Algeria,Switzerland,2011,3697,3273,1180,0,424,CH,DZ,f
Algeria,Switzerland,2012,3230,2806,1126,0,424,CH,DZ,f
Algeria,Switzerland,2013,3670,3052,1266,224,394,CH,DZ,f
Algeria,Switzerland,2014,3281,2787,1040,59,435,CH,DZ,f
Algeria,Switzerland,2015,3209,2709,1092,7,493,CH,DZ,f
Algeria,Switzerland,2016,3114,2272,880,0,842,CH,DZ,f
Algeria,Switzerland,2017,3362,2258,866,0,1104,CH,DZ,f
Algeria,Switzerland,2018,3923,2501,908,15,1407,CH,DZ,f
Algeria,Switzerland,2019,4169,2328,925,26,1815,CH,DZ,f
Algeria,Switzerland,2020,669,418,209,11,240,CH,DZ,f
Algeria,Switzerland,2021,895,641,491,5,249,CH,DZ,f
Andorra,France,2009,8,8,0,0,0,FR,AD,t
Andorra,France,2010,3,3,3,0,0,FR,AD,t
Andorra,France,2011,5,5,3,0,0,FR,AD,t
Andorra,France,2012,10,10,8,0,0,FR,AD,t
Andorra,France,2013,9,9,8,0,0,FR,AD,t
Andorra,France,2014,12,11,7,1,0,FR,AD,t
Andorra,Portugal,2009,6,1,0,0,5,PT,AD,t
Andorra,Portugal,2010,4,3,0,0,1,PT,AD,t
Andorra,Portugal,2011,6,4,0,0,2,PT,AD,t
Andorra,Spain,2009,43,38,0,0,5,ES,AD,t
Andorra,Spain,2010,203,200,31,0,3,ES,AD,t
Andorra,Spain,2011,240,235,22,0,2,ES,AD,t
Andorra,Spain,2012,190,186,55,0,1,ES,AD,t
Andorra,Spain,2013,167,163,64,1,0,ES,AD,t
Andorra,Spain,2014,176,171,91,0,0,ES,AD,t
Andorra,Spain,2015,202,202,140,1,0,ES,AD,t
Andorra,Spain,2016,224,222,178,0,0,ES,AD,t
Andorra,Spain,2017,221,223,185,1,0,ES,AD,t
Andorra,Spain,2018,138,136,111,0,0,ES,AD,t
Andorra,Spain,2019,90,88,35,0,0,ES,AD,t
Andorra,Spain,2020,83,81,41,0,0,ES,AD,t
Andorra,Spain,2021,120,113,78,0,2,ES,AD,t
Angola,Belgium,2009,847,617,0,0,230,BE,AO,f
Angola,Belgium,2010,993,764,288,0,229,BE,AO,f
Angola,Belgium,2011,2023,1532,390,0,491,BE,AO,f
Angola,Belgium,2012,1769,840,143,0,738,BE,AO,f
Angola,Belgium,2013,2092,1176,281,0,955,BE,AO,f
Angola,Belgium,2014,1830,1008,278,0,693,BE,AO,f
Angola,Belgium,2015,1597,893,294,2,641,BE,AO,f
Angola,Belgium,2016,2028,1063,331,0,806,BE,AO,f
Angola,Belgium,2017,2460,967,346,1,1521,BE,AO,f
Angola,Belgium,2018,1909,1045,554,1,788,BE,AO,f
Angola,Belgium,2019,1443,884,378,0,450,BE,AO,f
Angola,Belgium,2020,276,99,54,0,140,BE,AO,f
Angola,Belgium,2021,356,122,73,0,109,BE,AO,f
Angola,Czechia,2009,18,13,0,0,5,CZ,AO,f
Angola,France,2009,447,195,0,0,252,FR,AO,f
Angola,France,2010,3181,2816,108,0,365,FR,AO,f
Angola,France,2011,3168,2660,105,0,508,FR,AO,f
Angola,France,2012,3199,2552,54,0,647,FR,AO,f
Angola,France,2013,4378,3277,45,0,1101,FR,AO,f
Angola,France,2014,2747,2245,95,0,502,FR,AO,f
Angola,France,2015,2383,1576,108,0,841,FR,AO,f
Angola,France,2016,1871,1166,108,0,663,FR,AO,f
Angola,France,2017,1908,1272,79,0,634,FR,AO,f
Angola,France,2018,2017,1225,158,0,753,FR,AO,f
Angola,France,2019,2420,1497,183,0,863,FR,AO,f
Angola,France,2020,494,222,50,1,239,FR,AO,f
Angola,France,2021,691,355,93,0,289,FR,AO,f
Angola,Germany,2009,2677,1948,0,0,729,DE,AO,f
Angola,Germany,2010,3485,2185,0,0,1300,DE,AO,f
Angola,Germany,2011,2158,1526,2,0,632,DE,AO,f
Angola,Germany,2012,2507,1792,56,0,715,DE,AO,f
Angola,Germany,2013,3738,2352,205,2,1384,DE,AO,f
Angola,Germany,2014,2706,1916,98,0,790,DE,AO,f
Angola,Germany,2015,2027,1298,40,0,729,DE,AO,f
Angola,Germany,2016,1478,953,249,2,523,DE,AO,f
Angola,Germany,2017,1850,1090,238,2,758,DE,AO,f
Angola,Germany,2018,2113,1275,346,1,837,DE,AO,f
Angola,Germany,2019,1797,1022,287,0,775,DE,AO,f
Angola,Germany,2020,421,175,85,0,246,DE,AO,f
Angola,Germany,2021,354,328,157,0,19,DE,AO,f
Angola,Hungary,2018,73,37,9,0,36,HU,AO,f
Angola,Hungary,2019,303,117,66,0,175,HU,AO,f
Angola,Hungary,2020,64,13,12,0,46,HU,AO,f
Angola,Hungary,2021,21,21,8,0,0,HU,AO,f
Angola,Italy,2009,1226,1148,0,0,78,IT,AO,f
Angola,Italy,2010,1344,1292,1159,0,52,IT,AO,f
Angola,Italy,2011,1754,1656,1186,0,98,IT,AO,f
Angola,Italy,2012,2379,1995,1318,0,384,IT,AO,f
Angola,Italy,2013,3427,635,478,2647,145,IT,AO,f
Angola,Italy,2014,3199,1633,1267,1317,249,IT,AO,f
Angola,Italy,2015,1962,1806,633,6,150,IT,AO,f
Angola,Italy,2016,1393,1305,359,0,88,IT,AO,f
Angola,Italy,2017,1643,1400,294,0,243,IT,AO,f
Angola,Italy,2018,1173,1036,238,0,137,IT,AO,f
Angola,Italy,2019,1102,858,152,2,242,IT,AO,f
Angola,Italy,2020,182,157,47,0,25,IT,AO,f
Angola,Italy,2021,169,162,86,0,7,IT,AO,f
Angola,Netherlands,2009,179,133,0,0,46,NL,AO,f
Angola,Netherlands,2011,402,298,297,0,101,NL,AO,f
Angola,Netherlands,2012,374,249,249,0,124,NL,AO,f
Angola,Netherlands,2013,631,377,369,2,252,NL,AO,f
Angola,Netherlands,2014,585,392,382,1,188,NL,AO,f
Angola,Netherlands,2015,418,298,288,0,108,NL,AO,f
Angola,Netherlands,2016,548,295,291,0,224,NL,AO,f
Angola,Netherlands,2017,511,305,255,0,198,NL,AO,f
Angola,Netherlands,2018,557,329,312,1,215,NL,AO,f
Angola,Netherlands,2019,487,276,224,0,196,NL,AO,f
Angola,Netherlands,2020,110,44,28,0,65,NL,AO,f
Angola,Netherlands,2021,252,112,49,0,132,NL,AO,f
Angola,Norway,2009,335,333,0,0,2,NO,AO,f
Angola,Norway,2010,363,330,107,0,33,NO,AO,f
Angola,Norway,2011,469,346,113,0,123,NO,AO,f
Angola,Norway,2012,364,331,108,0,33,NO,AO,f
Angola,Norway,2013,1010,712,300,0,298,NO,AO,f
Angola,Norway,2014,878,735,217,0,143,NO,AO,f
Angola,Norway,2015,609,400,91,0,209,NO,AO,f
Angola,Norway,2016,470,354,66,4,112,NO,AO,f
Angola,Norway,2017,439,338,86,0,101,NO,AO,f
Angola,Norway,2018,190,127,29,1,62,NO,AO,f
Angola,Norway,2019,57,39,7,0,18,NO,AO,f
Angola,Poland,2009,174,102,0,0,72,PL,AO,f
Angola,Poland,2010,378,215,0,0,163,PL,AO,f
Angola,Poland,2011,408,270,127,0,138,PL,AO,f
Angola,Poland,2012,425,290,180,0,135,PL,AO,f
Angola,Poland,2013,822,563,406,0,259,PL,AO,f
Angola,Poland,2014,748,509,326,0,239,PL,AO,f
Angola,Poland,2015,525,378,264,0,147,PL,AO,f
Angola,Poland,2016,1313,667,154,5,641,PL,AO,f
Angola,Poland,2017,1110,484,127,4,622,PL,AO,f
Angola,Poland,2018,963,404,89,1,558,PL,AO,f
Angola,Poland,2019,769,255,97,5,514,PL,AO,f
Angola,Poland,2020,151,36,16,0,115,PL,AO,f
Angola,Poland,2021,110,65,10,0,45,PL,AO,f
Angola,Portugal,2009,38112,36455,0,0,1657,PT,AO,f
Angola,Portugal,2010,37147,34055,16771,0,3092,PT,AO,f
Angola,Portugal,2011,41551,37738,20935,0,3813,PT,AO,f
Angola,Portugal,2012,42748,40833,25619,0,1915,PT,AO,f
Angola,Portugal,2013,43165,39992,27701,115,3058,PT,AO,f
Angola,Portugal,2014,61240,51793,38552,44,9403,PT,AO,f
Angola,Portugal,2015,62554,53817,39570,30,8707,PT,AO,f
Angola,Portugal,2016,70431,60004,38481,97,10330,PT,AO,f
Angola,Portugal,2017,97509,80776,49357,84,16649,PT,AO,f
Angola,Portugal,2018,94826,76629,43177,21,18176,PT,AO,f
Angola,Portugal,2019,98908,73596,41015,29,25283,PT,AO,f
Angola,Portugal,2020,19713,12113,5993,1,7603,PT,AO,f
Angola,Portugal,2021,6551,5546,4719,12,999,PT,AO,f
Angola,Spain,2009,1578,1473,0,0,105,ES,AO,f
Angola,Spain,2010,2192,1892,6,0,300,ES,AO,f
Angola,Spain,2011,5717,4413,12,0,1141,ES,AO,f
Angola,Spain,2012,5718,3972,129,0,1369,ES,AO,f
Angola,Spain,2013,4835,1773,233,677,1464,ES,AO,f
Angola,Spain,2014,4153,3127,116,129,642,ES,AO,f
Angola,Spain,2015,4295,2916,108,40,1385,ES,AO,f
Angola,Spain,2016,2464,1594,85,21,799,ES,AO,f
Angola,Spain,2017,2253,1377,65,0,843,ES,AO,f
Angola,Spain,2018,3720,2071,209,0,1565,ES,AO,f
Angola,Spain,2019,4094,2115,152,8,1833,ES,AO,f
Angola,Spain,2020,794,434,35,5,323,ES,AO,f
Angola,Spain,2021,1072,668,53,3,310,ES,AO,f
Argentina,Austria,2009,18,18,0,0,0,AT,AR,t
Argentina,Austria,2010,8,8,8,0,0,AT,AR,t
Argentina,Austria,2011,17,17,17,0,0,AT,AR,t
Argentina,Austria,2012,17,17,17,0,0,AT,AR,t
Argentina,Austria,2013,24,24,24,0,0,AT,AR,t
Argentina,Austria,2014,23,23,23,0,0,AT,AR,t
Argentina,Austria,2015,14,14,14,0,0,AT,AR,t
Argentina,Austria,2016,9,9,8,0,0,AT,AR,t
Argentina,Austria,2017,17,17,17,0,0,AT,AR,t
Argentina,Austria,2018,16,16,16,0,0,AT,AR,t
Argentina,Austria,2019,32,32,21,0,0,AT,AR,t
Argentina,Austria,2020,4,4,3,0,0,AT,AR,t
Argentina,Austria,2021,9,8,8,0,1,AT,AR,t
Argentina,Belgium,2009,16,16,0,0,0,BE,AR,t
Argentina,Belgium,2010,20,19,12,0,1,BE,AR,t
Argentina,Belgium,2011,14,11,7,0,3,BE,AR,t
Argentina,Belgium,2012,25,22,15,0,1,BE,AR,t
Argentina,Belgium,2013,34,28,20,0,0,BE,AR,t
Argentina,Belgium,2014,31,27,20,0,0,BE,AR,t
Argentina,Belgium,2015,38,31,30,0,2,BE,AR,t
Argentina,Belgium,2016,21,18,18,0,1,BE,AR,t
Argentina,Belgium,2017,19,18,18,0,0,BE,AR,t
Argentina,Belgium,2018,12,10,6,0,0,BE,AR,t
Argentina,Belgium,2019,10,9,4,0,0,BE,AR,t
Argentina,Belgium,2020,8,3,1,0,1,BE,AR,t
Argentina,Belgium,2021,2,1,1,0,0,BE,AR,t
Argentina,Czechia,2009,12,11,0,0,1,CZ,AR,t
Argentina,Czechia,2010,20,18,5,0,2,CZ,AR,t
Argentina,Czechia,2011,17,14,6,0,3,CZ,AR,t
Argentina,Czechia,2012,16,16,9,0,0,CZ,AR,t
Argentina,Czechia,2013,14,12,5,0,2,CZ,AR,t
Argentina,Czechia,2014,13,12,4,0,1,CZ,AR,t
Argentina,Czechia,2015,14,14,6,0,0,CZ,AR,t
Argentina,Czechia,2016,11,11,7,0,0,CZ,AR,t
Argentina,Czechia,2017,11,11,9,0,0,CZ,AR,t
Argentina,Czechia,2018,2,2,2,0,0,CZ,AR,t
Argentina,Czechia,2019,13,13,4,0,0,CZ,AR,t
Argentina,Czechia,2021,1,1,0,0,0,CZ,AR,t
Argentina,Finland,2009,7,5,0,0,2,FI,AR,t
Argentina,Finland,2010,4,4,2,0,0,FI,AR,t
Argentina,Finland,2011,11,7,3,0,4,FI,AR,t
Argentina,Finland,2012,9,9,3,0,0,FI,AR,t
Argentina,Finland,2013,8,7,6,0,1,FI,AR,t
Argentina,Finland,2014,8,7,2,0,1,FI,AR,t
Argentina,Finland,2015,12,12,5,0,0,FI,AR,t
Argentina,Finland,2016,7,5,3,0,2,FI,AR,t
Argentina,Finland,2017,6,5,3,0,0,FI,AR,t
Argentina,Finland,2018,16,16,5,0,0,FI,AR,t
Argentina,Finland,2019,4,4,1,0,0,FI,AR,t
Argentina,Finland,2021,1,0,0,0,0,FI,AR,t
Argentina,France,2009,169,163,0,0,6,FR,AR,t
Argentina,France,2010,205,193,20,0,12,FR,AR,t
Argentina,France,2011,196,184,12,0,12,FR,AR,t
Argentina,France,2012,217,211,20,0,6,FR,AR,t
Argentina,France,2013,266,261,18,1,4,FR,AR,t
Argentina,France,2014,274,268,46,1,5,FR,AR,t
Argentina,France,2015,387,371,68,0,1,FR,AR,t
Argentina,France,2016,176,173,68,0,0,FR,AR,t
Argentina,France,2017,211,201,28,0,1,FR,AR,t
Argentina,France,2018,161,152,47,0,6,FR,AR,t
Argentina,France,2019,117,110,37,0,6,FR,AR,t
Argentina,France,2020,9,7,3,0,1,FR,AR,t
Argentina,France,2021,31,27,8,0,2,FR,AR,t
Argentina,Germany,2009,157,152,0,0,5,DE,AR,t
Argentina,Germany,2010,205,188,0,0,17,DE,AR,t
Argentina,Germany,2011,129,116,1,0,13,DE,AR,t
Argentina,Germany,2012,143,134,0,0,9,DE,AR,t
Argentina,Germany,2013,129,122,0,0,7,DE,AR,t
Argentina,Germany,2014,166,158,1,0,8,DE,AR,t
Argentina,Germany,2015,134,134,9,0,0,DE,AR,t
Argentina,Germany,2016,82,81,79,0,1,DE,AR,t
Argentina,Germany,2017,86,80,80,3,3,DE,AR,t
Argentina,Germany,2018,63,56,56,5,2,DE,AR,t
Argentina,Germany,2019,100,92,92,3,5,DE,AR,t
Argentina,Germany,2020,13,11,11,0,2,DE,AR,t
Argentina,Germany,2021,14,12,12,0,1,DE,AR,t
Argentina,Greece,2009,30,28,0,0,2,GR,AR,t
Argentina,Greece,2010,20,19,0,0,1,GR,AR,t
Argentina,Greece,2011,19,18,0,0,1,GR,AR,t
Argentina,Greece,2012,21,21,21,0,0,GR,AR,t
Argentina,Greece,2013,17,17,17,0,0,GR,AR,t
Argentina,Greece,2014,3,3,2,0,0,GR,AR,t
Argentina,Greece,2015,31,31,31,0,0,GR,AR,t
Argentina,Greece,2016,17,17,17,0,0,GR,AR,t
Argentina,Greece,2017,15,13,3,0,2,GR,AR,t
Argentina,Greece,2018,21,18,9,1,2,GR,AR,t
Argentina,Greece,2019,16,9,3,0,7,GR,AR,t
Argentina,Greece,2020,3,2,0,0,1,GR,AR,t
Argentina,Greece,2021,10,2,2,0,8,GR,AR,t
Argentina,Hungary,2009,135,105,0,0,30,HU,AR,t
Argentina,Hungary,2010,29,21,10,0,8,HU,AR,t
Argentina,Hungary,2011,19,19,2,0,0,HU,AR,t
Argentina,Hungary,2012,7,7,3,0,0,HU,AR,t
Argentina,Hungary,2013,28,19,10,1,9,HU,AR,t
Argentina,Hungary,2014,43,42,6,0,1,HU,AR,t
Argentina,Hungary,2015,9,8,3,0,1,HU,AR,t
Argentina,Hungary,2016,2,2,2,0,0,HU,AR,t
Argentina,Hungary,2017,5,4,3,0,1,HU,AR,t
Argentina,Hungary,2019,4,4,2,0,0,HU,AR,t
Argentina,Hungary,2021,2,2,2,0,0,HU,AR,t
Argentina,Italy,2009,153,153,0,0,0,IT,AR,t
Argentina,Italy,2010,170,169,159,0,1,IT,AR,t
Argentina,Italy,2011,136,136,128,0,0,IT,AR,t
Argentina,Italy,2012,175,175,173,0,0,IT,AR,t
Argentina,Italy,2013,180,180,175,0,0,IT,AR,t
Argentina,Italy,2014,158,158,153,0,0,IT,AR,t
Argentina,Italy,2015,191,186,98,0,5,IT,AR,t
Argentina,Italy,2016,123,121,35,0,2,IT,AR,t
Argentina,Italy,2017,120,114,43,3,3,IT,AR,t
Argentina,Italy,2018,101,99,33,1,1,IT,AR,t
Argentina,Italy,2019,71,69,29,0,2,IT,AR,t
Argentina,Italy,2020,16,16,7,0,0,IT,AR,t
Argentina,Italy,2021,10,10,10,0,0,IT,AR,t
Argentina,Lithuania,2009,41,12,0,0,29,LT,AR,t
Argentina,Lithuania,2010,26,6,2,0,20,LT,AR,t
Argentina,Lithuania,2011,3,2,2,0,0,LT,AR,t
Argentina,Lithuania,2012,106,106,2,0,0,LT,AR,t
Argentina,Netherlands,2009,38,38,0,0,0,NL,AR,t
Argentina,Netherlands,2010,28,24,14,0,4,NL,AR,t
Argentina,Netherlands,2011,45,40,21,0,5,NL,AR,t
Argentina,Netherlands,2012,56,51,32,0,5,NL,AR,t
Argentina,Netherlands,2013,45,39,39,0,6,NL,AR,t
Argentina,Netherlands,2014,50,44,43,0,6,NL,AR,t
Argentina,Netherlands,2015,49,42,39,0,3,NL,AR,t
Argentina,Netherlands,2016,29,24,23,0,5,NL,AR,t
Argentina,Netherlands,2017,35,26,26,0,7,NL,AR,t
Argentina,Netherlands,2018,40,37,34,0,2,NL,AR,t
Argentina,Netherlands,2019,51,40,37,1,4,NL,AR,t
Argentina,Netherlands,2020,8,7,2,0,1,NL,AR,t
Argentina,Netherlands,2021,8,5,2,0,1,NL,AR,t
Argentina,Norway,2011,14,13,3,0,1,NO,AR,t
Argentina,Norway,2013,45,34,8,0,11,NO,AR,t
Argentina,Norway,2014,38,28,5,0,10,NO,AR,t
Argentina,Norway,2015,40.99999999999999,33,7,0,8,NO,AR,t
Argentina,Norway,2016,20,19,3,0,1,NO,AR,t
Argentina,Norway,2017,20,19,3,0,1,NO,AR,t
Argentina,Norway,2018,4,4,1,0,0,NO,AR,t
Argentina,Norway,2019,4,2,2,2,0,NO,AR,t
Argentina,Norway,2020,1,1,1,0,0,NO,AR,t
Argentina,Poland,2009,6,5,0,0,1,PL,AR,t
Argentina,Poland,2010,15,10,6,0,5,PL,AR,t
Argentina,Poland,2011,6,5,3,0,1,PL,AR,t
Argentina,Poland,2012,8,8,4,0,0,PL,AR,t
Argentina,Poland,2013,10,10,2,0,0,PL,AR,t
Argentina,Poland,2014,10,10,3,0,0,PL,AR,t
Argentina,Poland,2015,15,15,7,0,0,PL,AR,t
Argentina,Poland,2016,10,10,5,0,0,PL,AR,t
Argentina,Poland,2017,3,3,0,0,0,PL,AR,t
Argentina,Poland,2018,4,3,2,0,1,PL,AR,t
Argentina,Poland,2019,3,3,2,0,0,PL,AR,t
Argentina,Poland,2020,2,0,0,0,2,PL,AR,t
Argentina,Portugal,2009,8,0,0,0,0,PT,AR,t
Argentina,Portugal,2010,14,0,0,0,0,PT,AR,t
Argentina,Portugal,2011,20,10,2,0,10,PT,AR,t
Argentina,Portugal,2012,13,13,1,0,0,PT,AR,t
Argentina,Portugal,2013,21,18,3,0,3,PT,AR,t
Argentina,Portugal,2014,20,20,6,0,0,PT,AR,t
Argentina,Portugal,2015,31,29,4,0,2,PT,AR,t
Argentina,Portugal,2016,13,12,5,0,1,PT,AR,t
Argentina,Portugal,2017,17,16,3,0,1,PT,AR,t
Argentina,Portugal,2018,20,18,3,0,2,PT,AR,t
Argentina,Portugal,2019,21,15,4,0,6,PT,AR,t
Argentina,Portugal,2020,6,5,3,0,1,PT,AR,t
Argentina,Portugal,2021,5,4,4,0,1,PT,AR,t
Argentina,Slovakia,2009,19,19,0,0,0,SK,AR,t
Argentina,Slovakia,2010,37,35,7,0,2,SK,AR,t
Argentina,Slovakia,2011,58,57,4,0,4,SK,AR,t
Argentina,Slovakia,2012,37,33,9,0,4,SK,AR,t
Argentina,Slovakia,2013,11,11,0,0,0,SK,AR,t
Argentina,Slovakia,2014,6,6,1,0,0,SK,AR,t
Argentina,Slovakia,2015,18,18,0,0,0,SK,AR,t
Argentina,Slovakia,2016,6,6,0,0,0,SK,AR,t
Argentina,Slovakia,2018,1,1,1,0,0,SK,AR,t
Argentina,Slovakia,2019,3,3,0,0,0,SK,AR,t
Argentina,Slovenia,2009,17,17,0,0,0,SI,AR,t
Argentina,Slovenia,2010,17,17,17,0,0,SI,AR,t
Argentina,Slovenia,2012,6,6,6,0,0,SI,AR,t
Argentina,Slovenia,2014,1,1,1,0,0,SI,AR,t
Argentina,Slovenia,2017,6,6,0,0,0,SI,AR,t
Argentina,Slovenia,2018,3,0,0,0,3,SI,AR,t
Argentina,Slovenia,2019,1,1,0,0,0,SI,AR,t
Argentina,Spain,2009,327,247,0,0,80,ES,AR,t
Argentina,Spain,2010,349,288,22,0,61,ES,AR,t
Argentina,Spain,2011,469,424,23,0,30,ES,AR,t
Argentina,Spain,2012,490,469,88,0,10,ES,AR,t
Argentina,Spain,2013,528,482,78,1,16,ES,AR,t
Argentina,Spain,2014,595,557,91,3,20,ES,AR,t
Argentina,Spain,2015,709,694,78,0,26,ES,AR,t
Argentina,Spain,2016,531,485,48,1,38,ES,AR,t
Argentina,Spain,2017,567,514,6,1,46,ES,AR,t
Argentina,Spain,2018,615,537,19,0,46,ES,AR,t
Argentina,Spain,2019,1633,1525,28,0,99,ES,AR,t
Argentina,Spain,2020,189,150,6,6,9,ES,AR,t
Argentina,Spain,2021,238,211,6,1,18,ES,AR,t
Argentina,Sweden,2009,36,24,0,0,12,SE,AR,t
Argentina,Sweden,2010,48,33,0,0,15,SE,AR,t
Argentina,Sweden,2011,39,36,15,0,2,SE,AR,t
Argentina,Sweden,2018,1,0,0,0,0,SE,AR,t
Argentina,Switzerland,2009,88,87,0,0,1,CH,AR,t
Argentina,Switzerland,2010,78,77,0,0,1,CH,AR,t
Argentina,Switzerland,2011,73,70,30,0,3,CH,AR,t
Argentina,Switzerland,2012,101,96,65,0,5,CH,AR,t
Argentina,Switzerland,2013,77,71,37,1,5,CH,AR,t
Argentina,Switzerland,2014,60,59,23,0,1,CH,AR,t
Argentina,Switzerland,2015,69,57,21,0,12,CH,AR,t
Argentina,Switzerland,2016,31,27,18,0,4,CH,AR,t
Argentina,Switzerland,2017,21,21,9,0,0,CH,AR,t
Argentina,Switzerland,2018,34,33,24,1,0,CH,AR,t
Argentina,Switzerland,2019,26,24,12,0,2,CH,AR,t
Argentina,Switzerland,2020,10,10,9,0,0,CH,AR,t
Argentina,Switzerland,2021,3,2,1,0,1,CH,AR,t
Armenia,Czechia,2015,3150,2812,275,0,338,CZ,AM,f
Armenia,Czechia,2016,4697,4049,453,0,644,CZ,AM,f
Armenia,Czechia,2017,3746,3113,496,3,630,CZ,AM,f
Armenia,Czechia,2018,3167,2635,602,1,531,CZ,AM,f
Armenia,Czechia,2019,3074,2566,609,0,508,CZ,AM,f
Armenia,Czechia,2020,319,276,104,0,43,CZ,AM,f
Armenia,Czechia,2021,475,398,221,0,76,CZ,AM,f
Armenia,France,2009,4760,4132,0,0,628,FR,AM,f
Armenia,France,2010,5562,4870,521,0,692,FR,AM,f
Armenia,France,2011,6339,5703,715,0,636,FR,AM,f
Armenia,France,2012,5601,4413,373,0,1188,FR,AM,f
Armenia,France,2013,5235,4394,550,1,840,FR,AM,f
Armenia,France,2014,5901,4892,835,1,1008,FR,AM,f
Armenia,France,2015,6190,5166,1047,0,1004,FR,AM,f
Armenia,France,2016,5454,4709,1047,3,769,FR,AM,f
Armenia,France,2017,5963,4842,897,15,1067,FR,AM,f
Armenia,France,2018,6591,5260,958,2,1328,FR,AM,f
Armenia,France,2019,7273,5857,912,1,1327,FR,AM,f
Armenia,France,2020,1093,875,200,0,246,FR,AM,f
Armenia,France,2021,1929,1663,633,0,215,FR,AM,f
Armenia,Germany,2009,8580,7429,0,0,1151,DE,AM,f
Armenia,Germany,2010,9571,8699,758,0,872,DE,AM,f
Armenia,Germany,2011,11943,11100,1353,0,843,DE,AM,f
Armenia,Germany,2012,12934,12145,1419,0,789,DE,AM,f
Armenia,Germany,2013,14900,12036,1511,7,2857,DE,AM,f
Armenia,Germany,2014,13974,12366,1798,7,1601,DE,AM,f
Armenia,Germany,2015,13717,12415,2454,6,1296,DE,AM,f
Armenia,Germany,2016,14515,13215,5364,27,1273,DE,AM,f
Armenia,Germany,2017,14942,13773,5395,4,1165,DE,AM,f
Armenia,Germany,2018,15739,14366,5877,5,1368,DE,AM,f
Armenia,Germany,2019,15522,13918,6287,4,1600,DE,AM,f
Armenia,Germany,2020,3243,2790,1864,2,451,DE,AM,f
Armenia,Germany,2021,2385,2158,1779,0,215,DE,AM,f
Armenia,Greece,2009,4307,3695,0,0,612,GR,AM,f
Armenia,Greece,2010,5348,4866,1210,0,482,GR,AM,f
Armenia,Greece,2011,3746,3539,811,0,207,GR,AM,f
Armenia,Greece,2012,3665,3511,847,0,154,GR,AM,f
Armenia,Greece,2013,4559,4345,672,0,214,GR,AM,f
Armenia,Greece,2014,6763,6245,812,0,518,GR,AM,f
Armenia,Greece,2015,11049,9794,1374,0,1255,GR,AM,f
Armenia,Greece,2016,11883,10751,1992,1,1131,GR,AM,f
Armenia,Greece,2017,15183,13544,2328,0,1639,GR,AM,f
Armenia,Greece,2018,13535,11978,2882,7,1550,GR,AM,f
Armenia,Greece,2019,13406,11232,3784,0,2154,GR,AM,f
Armenia,Greece,2020,892,752,331,0,139,GR,AM,f
Armenia,Greece,2021,4681,4209,2059,0,455,GR,AM,f
Armenia,Italy,2009,10357,9496,0,0,861,IT,AM,f
Armenia,Italy,2010,8742,7567,947,0,1175,IT,AM,f
Armenia,Italy,2011,10561,9606,1666,0,955,IT,AM,f
Armenia,Italy,2012,10514,10000,2605,0,514,IT,AM,f
Armenia,Italy,2013,11200,10650,3375,74,476,IT,AM,f
Armenia,Italy,2014,9621,8919,3032,1,701,IT,AM,f
Armenia,Italy,2015,8341,7201,2163,0,1140,IT,AM,f
Armenia,Italy,2016,11391,10094,2397,2,1295,IT,AM,f
Armenia,Italy,2017,11662,9450,2677,0,2212,IT,AM,f
Armenia,Italy,2018,8731,7582,2545,1,1148,IT,AM,f
Armenia,Italy,2019,10846,9361,3242,1,1484,IT,AM,f
Armenia,Italy,2020,3014,2681,1176,0,333,IT,AM,f
Armenia,Italy,2021,1915,1594,939,0,321,IT,AM,f
Armenia,Lithuania,2009,2047,1781,0,0,266,LT,AM,f
Armenia,Lithuania,2010,2233,1888,163,0,345,LT,AM,f
Armenia,Lithuania,2011,2180,1786,245,0,393,LT,AM,f
Armenia,Lithuania,2012,4372,4034,730,0,327,LT,AM,f
Armenia,Lithuania,2013,7419,6729,960,0,731,LT,AM,f
